user_id,case_id,answer_rate
60661,2729,51.66
60661,2528,82.38
60661,2429,65.01
60661,2527,80.99
60661,2428,61.62
60661,2285,52.94
60661,2284,62.73
60661,2282,55.32
60661,2436,45.56
60661,2456,69.88
60661,2533,66.26
60661,2797,53.19
60661,2433,54.15
60661,2796,64.99
60661,2211,65.05
60661,2819,50.51
60661,2739,70.86
60661,2815,49.44
60661,2738,49.79
60661,2737,66.42
60661,2539,62.11
60661,2149,0
60661,2115,46.32
60661,2148,53.7
60661,2147,0
60661,2125,64.66
60661,2146,71.95
60661,2168,50.27
60661,2167,79.74
60661,2220,59.32
60661,2152,51.11
60661,2151,84.58
60661,2150,54.59
60661,2133,65.46
60661,2155,75.56
60661,2132,60.26
60661,2154,70.41
60661,2230,53.53
60661,2131,58.98
60661,2153,63.71
60661,2130,58.18
60661,2107,51.11
60661,2129,64.64
60661,2128,58.52
60661,2227,57.21
60661,2226,64
60661,2223,57.26
60661,2102,60.68
60661,2245,63.51
60661,2101,63.62
60661,2123,62.22
60661,2240,53.73
60661,2161,84.72
60661,2160,84.72
60661,2218,60.39
60661,2118,65.76
60661,2215,0
60661,2138,63.55
60661,2137,64.89
60661,2159,64.76
60661,2136,56.39
60661,2158,66.75
60661,2135,0
60661,2157,76.93
60661,2112,75.29
60661,2156,75.56
60661,2219,55.05
60661,2375,56
60661,2298,50.59
60661,2296,42.19
60661,2273,56.39
60661,2492,59.44
60661,2294,45.95
60661,2391,63.26
60661,2292,46.58
60661,2306,42.82
60661,2405,49.54
60661,2404,48.5
60661,2304,45.95
60661,2446,59.29
60661,2302,53.25
60661,2308,53.54
60661,2406,44.67
60661,2460,33.92
60661,2459,44.62
60661,2415,62.62
60661,2458,53.11
60661,2435,66.49
60661,2710,58.52
60661,2457,39.03
60661,2434,62.44
60661,2378,43.11
60661,2455,51.15
60661,2432,44.31
60661,2431,32.68
60661,2439,57
60661,2448,63.29
60661,2535,69.45
60661,2444,63.15
60661,2443,59.31
60661,2387,62.01
60661,2440,68.6
60661,2495,65.03
60661,2491,75.16
60661,2490,75.16
60661,2538,69.28
60661,2451,69.31
60661,2450,45.21
60661,2461,0
60661,2449,73.71
60661,2515,79.81
60661,2514,67.64
60661,2525,0
60661,2536,63.74
60661,2601,0
60661,2634,52.37
60661,2513,75.29
60661,2579,52.37
60661,2578,59.06
60661,2445,62.15
60661,2464,60.73
60661,2541,56.21
60661,2506,66.44
60661,2517,0
60661,2604,60.46
60661,2516,56.41
60666,2180,100
60666,2909,69.57
60666,2176,100
60666,2955,53.56
60666,2900,100
60666,2898,67.63
60666,2985,65.1
60666,2952,74.17
60666,2896,100
60666,2740,61.21
60666,2178,100
60666,2904,71.69
60666,2947,100
60666,2958,100
60666,2209,100
60666,2747,50.26
60666,2692,56.18
60666,2494,70.84
60666,2372,100
60666,2801,100
60666,2602,56.95
60666,2523,64.72
60666,2468,100
60666,2522,76.28
60666,2467,100
60666,2489,64.49
60666,2500,60.05
60666,2741,63.15
60666,2785,100
60666,2542,64.99
60666,2564,0
60666,2442,65.98
60666,2783,100
60666,2729,81.12
60666,2528,100
60666,2527,59.56
60666,2436,72.6
60666,2533,81.99
60666,2456,67.63
60666,2433,79.74
60666,2796,72.14
60666,2211,100
60666,2819,100
60666,2739,74.33
60666,2738,100
60666,2539,61.28
60666,2737,67.07
60666,2115,100
60666,2148,100
60666,2146,97.76
60666,2155,75.56
60666,2133,72.96
60666,2132,43.95
60666,2154,73.84
60666,2153,62.96
60666,2230,56.43
60666,2131,57.62
60666,2130,56.26
60666,2107,59.56
60666,2129,68.59
60666,2227,61.53
60666,2128,65.54
60666,2226,65
60666,2102,63.84
60666,2245,68.89
60666,2223,59.48
60666,2123,72.57
60666,2101,100
60666,2240,100
60666,2161,81.99
60666,2160,70.01
60666,2218,73.64
60666,2118,66.07
60666,2215,65.46
60666,2138,100
60666,2159,68.76
60666,2137,58.01
60666,2158,46.93
60666,2136,58.9
60666,2157,64.25
60666,2135,0
60666,2112,76.42
60666,2156,75.56
60666,2219,63.64
60666,2448,60.16
60666,2535,60.41
60666,2444,100
60666,2443,66.35
60666,2387,100
60666,2397,100
60666,2440,100
60666,2495,72.6
60666,2491,61.74
60666,2490,61.74
60666,2538,68.87
60666,2451,59.1
60666,2461,0
60666,2450,69.72
60666,2449,75.3
60666,2515,55.52
60666,2514,58.97
60666,2525,62.22
60666,2536,100
60666,2579,64.84
60666,2601,58.78
60666,2513,100
60666,2634,100
60666,2578,100
60666,2445,73.15
60666,2464,60
60666,2541,100
60666,2506,70.31
60666,2517,0
60666,2604,60.34
60666,2516,97.76
60668,2180,57.31
60668,2909,55.43
60668,2176,0
60668,2900,78.02
60668,2955,53.63
60668,2898,69.74
60668,2952,54.26
60668,2985,65.14
60668,2896,59.22
60668,2740,58.37
60668,2178,65.93
60668,2906,68.23
60668,2904,60.88
60668,2947,53.07
60668,2958,62.62
60668,2209,66.82
60668,2934,62.62
60668,2747,100
60668,2671,57.99
60668,2197,55.28
60668,2195,59.87
60668,2194,55.14
60668,2192,54.1
60668,2207,53.73
60668,2669,64.85
60668,2668,66.69
60668,2206,60.36
60668,2205,53.75
60668,2667,69.72
60668,2204,68.62
60668,2665,52.71
60668,2202,55.92
60668,2543,61.22
60668,2201,56.68
60668,2189,57.42
60668,2662,61.42
60668,2562,45.52
60668,2661,60.87
60668,2187,52.77
60668,2658,63.36
60668,2656,53.75
60668,2655,71.29
60668,2653,50.67
60668,2651,60.91
60668,2673,62.03
60668,2659,73.02
60668,2793,57.91
60668,2430,52.09
60668,2792,61.15
60668,2692,50.11
60668,2494,65.3
60668,2372,51.8
60668,2293,70.31
60668,2801,57.31
60668,2427,52.1
60668,2602,50.38
60668,2788,56.4
60668,2468,55.2
60668,2523,61.04
60668,2787,67.18
60668,2467,65.07
60668,2489,59.21
60668,2500,57.29
60668,2522,61.15
60668,2786,65.55
60668,2741,61.09
60668,2785,60.53
60668,2564,0
60668,2784,50.99
60668,2542,59.51
60668,2442,61.08
60668,2783,55.17
60668,2729,58.5
60668,2528,78.02
60668,2429,59.94
60668,2527,58.06
60668,2428,59.83
60668,2285,50.3
60668,2284,55.19
60668,2282,53.55
60668,2436,55.38
60668,2456,65.6
60668,2533,63.83
60668,2797,57.42
60668,2433,55.81
60668,2796,59.62
60668,2211,52.47
60668,2819,38.94
60668,2739,59.16
60668,2738,0
60668,2815,53.96
60668,2737,55.41
60668,2539,63.14
60668,2115,42.06
60668,2148,53.7
60668,2147,41.36
60668,2146,67.15
60668,2168,56.52
60668,2167,71.89
60668,2220,49.78
60668,2151,70.77
60668,2150,54.09
60668,2155,75.56
60668,2133,65.28
60668,2132,56.4
60668,2154,73.29
60668,2230,60.89
60668,2131,59.89
60668,2153,65.87
60668,2130,52.47
60668,2107,58.06
60668,2129,57.81
60668,2227,54.73
60668,2128,61.49
60668,2226,45.58
60668,2223,73.02
60668,2102,61.52
60668,2245,62.78
60668,2101,63.12
60668,2123,65.74
60668,2240,65.09
60668,2161,84.72
60668,2160,50.29
60668,2218,64.09
60668,2118,72.23
60668,2138,60.81
60668,2215,62.47
60668,2137,62.93
60668,2159,61.53
60668,2136,60.5
60668,2158,70.96
60668,2135,0
60668,2157,53.4
60668,2112,68.32
60668,2156,75.56
60668,2219,65.5
60668,2375,59.47
60668,2296,0
60668,2460,0
60668,2492,0
60668,2294,0
60668,2391,0
60668,2292,0
60668,2306,0
60668,2459,55.15
60668,2404,0
60668,2415,0
60668,2304,37.86
60668,2458,67.18
60668,2435,0
60668,2710,0
60668,2446,0
60668,2434,0
60668,2302,0
60668,2455,61.96
60668,2378,57.33
60668,2432,48.8
60668,2431,0
60668,2308,53.62
60668,2439,0
60668,2448,67.46
60668,2535,67.63
60668,2444,52.73
60668,2443,58.45
60668,2387,56.1
60668,2397,46.76
60668,2440,100
60668,2495,60.26
60668,2491,56.67
60668,2490,71.69
60668,2538,59.67
60668,2451,65.15
60668,2450,56.94
60668,2461,0
60668,2449,71.36
60668,2515,56.93
60668,2514,59.73
60668,2525,56.97
60668,2536,65.34
60668,2579,48.68
60668,2601,65.53
60668,2634,58.22
60668,2513,70.18
60668,2578,88.53
60668,2445,55.88
60668,2464,57.76
60668,2541,53.28
60668,2506,60.81
60668,2517,0
60668,2604,65.76
60668,2516,55.47
60669,2909,56.68
60669,2176,79.74
60669,2900,68.81
60669,2898,64.45
60669,2985,71.73
60669,2952,68.98
60669,2740,58.64
60669,2178,79.53
60669,2906,66.08
60669,2904,67.06
60669,2947,55.75
60669,2958,0
60669,2934,0
60669,2747,42.85
60669,2793,63.15
60669,2430,57.86
60669,2792,54.29
60669,2692,64.38
60669,2494,68.91
60669,2372,0
60669,2293,48.39
60669,2801,59.08
60669,2427,65.4
60669,2602,0
60669,2788,69.22
60669,2468,58.92
60669,2523,55.03
60669,2467,61.22
60669,2489,66.11
60669,2500,0
60669,2522,65.99
60669,2786,62.02
60669,2741,65.64
60669,2785,58.43
60669,2564,0
60669,2542,63.25
60669,2442,68.69
60669,2783,0
60669,2729,0
60669,2528,100
60669,2429,66.42
60669,2527,55.5
60669,2428,61.73
60669,2285,100
60669,2284,57.32
60669,2282,51.33
60669,2436,0
60669,2456,63.91
60669,2533,68.59
60669,2797,54.84
60669,2433,0
60669,2796,68.41
60669,2211,0
60669,2819,0
60669,2739,83.51
60669,2738,100
60669,2815,48.09
60669,2737,63.59
60669,2539,55.22
60669,2146,0
60669,2133,72.73
60669,2155,75.56
60669,2132,51.24
60669,2154,66.76
60669,2230,58.06
60669,2131,0
60669,2153,61.75
60669,2130,0
60669,2107,55.5
60669,2129,63.33
60669,2128,67.98
60669,2226,0
60669,2223,65.57
60669,2102,64.95
60669,2245,61.34
60669,2101,60.71
60669,2123,69.07
60669,2240,0
60669,2161,84.72
60669,2160,84.72
60669,2218,74.85
60669,2118,73.05
60669,2215,62.19
60669,2138,62.31
60669,2137,0
60669,2159,50.14
60669,2136,0
60669,2158,51.18
60669,2135,0
60669,2157,0
60669,2112,70.64
60669,2156,75.56
60669,2219,0
60669,2306,42.16
60669,2304,47
60669,2435,58.67
60669,2432,0
60669,2308,45.62
60669,2448,62.78
60669,2535,0
60669,2444,58.61
60669,2443,0
60669,2387,59.78
60669,2440,100
60669,2495,0
60669,2491,66.12
60669,2490,63
60669,2538,67.46
60669,2451,55.18
60669,2450,49.51
60669,2461,0
60669,2449,54.51
60669,2515,0
60669,2514,60.31
60669,2525,0
60669,2536,59.76
60669,2579,0
60669,2601,0
60669,2634,49.94
60669,2513,0
60669,2578,53.64
60669,2445,61.41
60669,2464,56.16
60669,2541,0
60669,2506,0
60669,2517,0
60669,2604,82.73
60669,2516,58.07
60675,2909,61.32
60675,2176,66.92
60675,2947,50.99
60675,2209,69.4
60675,2562,40.15
60675,2187,50.11
60675,2195,50.7
60675,2194,50.91
60675,2192,55.31
60675,2207,58.5
60675,2206,62.16
60675,2205,67.29
60675,2656,47.38
60675,2204,58.47
60675,2655,51.65
60675,2202,63.37
60675,2201,69.05
60675,2189,51.3
60675,2673,62.69
60675,2651,59.09
60675,2793,60.43
60675,2430,56.81
60675,2792,67.37
60675,2692,58.83
60675,2494,67.89
60675,2372,51.59
60675,2293,74.04
60675,2801,78.02
60675,2427,54.54
60675,2602,53.26
60675,2788,45.33
60675,2468,50.84
60675,2523,62.1
60675,2787,65.9
60675,2467,47.82
60675,2489,57.89
60675,2522,56.45
60675,2786,64.42
60675,2500,53.35
60675,2741,60.35
60675,2785,62.04
60675,2564,0
60675,2542,58.09
60675,2784,59.6
60675,2442,62.25
60675,2783,49.27
60675,2729,68.55
60675,2528,79.88
60675,2429,63.74
60675,2527,62.11
60675,2428,56.36
60675,2285,100
60675,2284,61.13
60675,2282,75.29
60675,2436,41.09
60675,2456,69.31
60675,2533,63.48
60675,2797,57.25
60675,2433,56.81
60675,2796,60.49
60675,2211,56.15
60675,2819,41.94
60675,2739,62.9
60675,2738,43.98
60675,2815,0
60675,2737,57.96
60675,2539,60.33
60675,2155,100
60675,2133,69.58
60675,2154,55.78
60675,2132,58.84
60675,2153,69.13
60675,2131,57.56
60675,2130,62.73
60675,2129,64.21
60675,2107,62.11
60675,2128,59.01
60675,2245,57.28
60675,2123,64.18
60675,2240,64.49
60675,2161,84.72
60675,2160,84.72
60675,2118,65.14
60675,2138,75.18
60675,2159,36.87
60675,2137,66.75
60675,2158,45.17
60675,2136,54.33
60675,2157,62.21
60675,2135,0
60675,2156,100
60675,2112,76.42
60675,2298,56.9
60675,2375,55.63
60675,2296,0
60675,2273,55.72
60675,2492,76.29
60675,2294,50.6
60675,2391,63.26
60675,2292,47.81
60675,2306,44.07
60675,2404,0
60675,2304,36.24
60675,2446,60.09
60675,2302,51.15
60675,2308,47.88
60675,2460,0
60675,2459,52.35
60675,2458,56.2
60675,2435,67.34
60675,2710,55.16
60675,2457,46.33
60675,2434,62.53
60675,2455,51.41
60675,2378,0
60675,2432,47.74
60675,2431,45.87
60675,2439,51.42
60675,2448,57.94
60675,2535,56.27
60675,2444,59.86
60675,2443,57.69
60675,2440,66.26
60675,2495,50.79
60675,2491,54.31
60675,2490,54.31
60675,2538,65.73
60675,2451,73.04
60675,2450,58.74
60675,2461,0
60675,2449,74.91
60675,2515,52.34
60675,2514,60.74
60675,2536,62.34
60675,2579,59.44
60675,2601,55.3
60675,2634,58.37
60675,2513,100
60675,2578,59.9
60675,2445,58.21
60675,2464,70.43
60675,2541,53.85
60675,2506,63.43
60675,2517,0
60675,2604,65.01
60675,2516,54.6
60692,2180,51.11
60692,2909,61.8
60692,2176,73.04
60692,2955,58.1
60692,2900,100
60692,2898,52.45
60692,2952,61.79
60692,2985,67.72
60692,2896,73.95
60692,2740,61.69
60692,2178,59.2
60692,2906,74.42
60692,2904,61.24
60692,2947,54.91
60692,2958,63.52
60692,2209,64.94
60692,2934,36.63
60692,2747,69.56
60692,2671,68.27
60692,2197,60.23
60692,2195,57.22
60692,2194,49.76
60692,2192,61.99
60692,2207,58.42
60692,2669,65.3
60692,2206,59.81
60692,2668,62.32
60692,2205,67.89
60692,2667,70.44
60692,2204,65.92
60692,2665,54.59
60692,2202,49.61
60692,2543,60.47
60692,2201,56.91
60692,2189,55.24
60692,2662,62.21
60692,2562,47.57
60692,2661,62.57
60692,2187,62.31
60692,2658,64.87
60692,2656,63.71
60692,2655,62.17
60692,2653,64.86
60692,2651,69.04
60692,2673,67.58
60692,2659,73.15
60692,2793,58
60692,2430,57.86
60692,2792,63.62
60692,2692,51.32
60692,2494,65.92
60692,2372,47.42
60692,2293,72
60692,2801,59.25
60692,2427,59.33
60692,2602,62.62
60692,2788,55.68
60692,2468,61.47
60692,2523,64.02
60692,2787,66.64
60692,2467,67.72
60692,2489,63.7
60692,2500,53.85
60692,2522,54.61
60692,2786,67.18
60692,2741,66.08
60692,2785,56.98
60692,2564,0
60692,2784,59.29
60692,2542,57.89
60692,2442,55.85
60692,2783,56.91
60692,2729,63.67
60692,2528,82.38
60692,2429,57.54
60692,2527,47.63
60692,2428,57.69
60692,2285,48.13
60692,2284,56.62
60692,2282,52.97
60692,2436,43.09
60692,2456,64.11
60692,2533,59.58
60692,2797,53.62
60692,2433,46.5
60692,2796,52.13
60692,2211,57.52
60692,2819,47.45
60692,2739,72
60692,2738,47.33
60692,2815,55.47
60692,2737,47.96
60692,2539,57.43
60692,2149,0
60692,2115,45.34
60692,2148,53.7
60692,2147,52.65
60692,2125,61.84
60692,2146,75.3
60692,2168,58.16
60692,2167,100
60692,2220,58.63
60692,2152,51.59
60692,2151,100
60692,2150,54.59
60692,2133,65.08
60692,2155,75.56
60692,2132,68.32
60692,2154,79.88
60692,2230,59.15
60692,2131,59.77
60692,2153,71.56
60692,2130,70.26
60692,2107,51.59
60692,2129,62.26
60692,2227,57.5
60692,2128,58.73
60692,2226,59.04
60692,2223,63.83
60692,2102,57.92
60692,2245,54.67
60692,2101,61.08
60692,2123,57.27
60692,2240,50.5
60692,2161,63.6
60692,2160,0
60692,2218,74.48
60692,2118,59.75
60692,2215,66.66
60692,2138,63.44
60692,2137,72.8
60692,2159,53.54
60692,2136,61.13
60692,2158,52.31
60692,2135,0
60692,2157,57.2
60692,2112,63.6
60692,2156,75.56
60692,2219,63.78
60692,2298,52.3
60692,2375,55.6
60692,2296,47.89
60692,2273,55.76
60692,2294,39.68
60692,2492,65.94
60692,2391,60.45
60692,2292,52.41
60692,2306,49.87
60692,2405,41.67
60692,2404,55.34
60692,2304,48.87
60692,2446,61.23
60692,2302,47.02
60692,2308,59.11
60692,2406,51.65
60692,2460,50.02
60692,2415,49.55
60692,2459,53.11
60692,2458,60.6
60692,2435,65.64
60692,2457,49.89
60692,2710,51.41
60692,2434,58.38
60692,2455,54.22
60692,2378,52.67
60692,2432,43.76
60692,2431,48.78
60692,2439,53.28
60692,2448,58.24
60692,2535,63.53
60692,2444,52.96
60692,2443,55.74
60692,2387,58.04
60692,2397,49.17
60692,2440,56.4
60692,2495,58.46
60692,2491,63.98
60692,2490,62.74
60692,2538,56.55
60692,2451,100
60692,2450,52.42
60692,2461,0
60692,2449,54.78
60692,2515,55.23
60692,2514,66.35
60692,2525,56.12
60692,2536,58.36
60692,2601,58.72
60692,2513,65.42
60692,2579,47.1
60692,2634,62
60692,2578,54.86
60692,2445,71.32
60692,2464,51.48
60692,2541,54.59
60692,2506,63.13
60692,2517,0
60692,2604,75.44
60692,2516,56.36
60696,2180,54.9
60696,2909,59.69
60696,2176,0
60696,2955,0
60696,2900,69.57
60696,2898,62.99
60696,2952,52.49
60696,2985,74.66
60696,2896,54.47
60696,2740,56.09
60696,2178,61.86
60696,2906,65.78
60696,2904,64.22
60696,2947,56.47
60696,2958,44.62
60696,2209,0
60696,2934,49.32
60696,2747,44.12
60696,2671,62.14
60696,2197,57.06
60696,2195,0
60696,2194,0
60696,2192,59.62
60696,2207,64.31
60696,2669,63.59
60696,2206,61.11
60696,2668,62.23
60696,2205,58.65
60696,2667,72.69
60696,2204,66.69
60696,2665,57.37
60696,2202,0
60696,2543,59.38
60696,2201,57.08
60696,2189,35.25
60696,2662,59.81
60696,2562,50.67
60696,2661,59.86
60696,2187,64.68
60696,2658,61.5
60696,2656,55.48
60696,2655,67.63
60696,2653,76.44
60696,2651,50.29
60696,2673,0
60696,2659,69.02
60696,2793,60.72
60696,2430,54.11
60696,2792,57.7
60696,2692,51.86
60696,2494,67.83
60696,2372,49.38
60696,2293,63.47
60696,2801,47.53
60696,2427,61.87
60696,2602,0
60696,2788,59.33
60696,2468,64.59
60696,2523,53.62
60696,2787,0
60696,2467,74.16
60696,2489,64.39
60696,2500,56.34
60696,2522,71.57
60696,2786,59.83
60696,2741,56.56
60696,2785,53.2
60696,2564,0
60696,2784,72.21
60696,2542,51.96
60696,2442,64.54
60696,2783,0
60696,2729,53.17
60696,2528,84.49
60696,2429,61.76
60696,2527,55.55
60696,2428,60.19
60696,2285,50.97
60696,2284,55.86
60696,2282,46.03
60696,2436,47.79
60696,2456,65.98
60696,2533,68.98
60696,2797,61.29
60696,2433,0
60696,2796,63.15
60696,2211,58.69
60696,2819,52.79
60696,2739,54.87
60696,2738,0
60696,2815,53.41
60696,2737,0
60696,2539,64.2
60696,2149,0
60696,2115,0
60696,2148,0
60696,2147,0
60696,2125,0
60696,2146,0
60696,2168,50.35
60696,2167,0
60696,2220,50.45
60696,2152,0
60696,2151,100
60696,2150,0
60696,2133,63.91
60696,2155,51.49
60696,2132,59.27
60696,2154,60.27
60696,2230,58.78
60696,2131,57.48
60696,2153,65.31
60696,2130,67.75
60696,2107,0
60696,2129,63.33
60696,2227,55.07
60696,2128,65.3
60696,2226,41.42
60696,2223,61.15
60696,2102,58.85
60696,2245,55.52
60696,2101,40
60696,2123,65.08
60696,2240,54.65
60696,2161,51.57
60696,2160,53.04
60696,2218,70.88
60696,2118,66.75
60696,2215,60.07
60696,2138,60.21
60696,2137,63.9
60696,2159,40.5
60696,2136,62.07
60696,2158,49.2
60696,2135,0
60696,2157,49.04
60696,2112,79.47
60696,2156,51.49
60696,2219,60.62
60696,2375,0
60696,2298,54.97
60696,2296,50.87
60696,2273,0
60696,2294,52.3
60696,2492,0
60696,2391,58.73
60696,2292,0
60696,2306,42.46
60696,2405,0
60696,2404,0
60696,2304,43.58
60696,2446,64.76
60696,2302,51.87
60696,2308,54.62
60696,2406,0
60696,2460,47.78
60696,2459,0
60696,2415,0
60696,2458,0
60696,2435,0
60696,2710,49.42
60696,2457,0
60696,2434,56.83
60696,2455,0
60696,2378,0
60696,2432,44.13
60696,2431,0
60696,2439,0
60696,2448,64.03
60696,2535,61.41
60696,2444,57.72
60696,2443,59.96
60696,2387,50.54
60696,2397,0
60696,2440,53.3
60696,2495,55.23
60696,2491,54.52
60696,2490,53.69
60696,2538,58.76
60696,2451,57.15
60696,2450,50.01
60696,2461,0
60696,2449,48.64
60696,2515,53.5
60696,2514,62.47
60696,2525,0
60696,2536,54.16
60696,2579,47.58
60696,2601,51.54
60696,2634,58.23
60696,2513,51.68
60696,2578,60.67
60696,2445,54.27
60696,2464,57.15
60696,2541,71.77
60696,2506,0
60696,2517,0
60696,2604,60.81
60696,2516,59.96
60698,2180,49.03
60698,2909,62.53
60698,2176,43.76
60698,2955,53.81
60698,2900,100
60698,2898,93.72
60698,2952,59.88
60698,2985,63.63
60698,2896,86.45
60698,2740,69.09
60698,2178,61.07
60698,2906,83.52
60698,2904,81.86
60698,2947,46.57
60698,2958,60.15
60698,2209,38.69
60698,2934,56.16
60698,2747,59.11
60698,2671,53.22
60698,2197,62.72
60698,2195,57.66
60698,2194,58.89
60698,2192,53.99
60698,2207,63.37
60698,2669,55.22
60698,2206,57.34
60698,2668,65.68
60698,2205,48.69
60698,2667,74.17
60698,2204,75.16
60698,2665,55.71
60698,2202,61.13
60698,2543,62.8
60698,2201,56.5
60698,2189,53.02
60698,2662,60.48
60698,2562,51.11
60698,2661,52.55
60698,2187,61.55
60698,2658,48.91
60698,2656,53.26
60698,2655,65.27
60698,2653,63.53
60698,2651,58.2
60698,2673,60.37
60698,2659,72.02
60698,2793,74.35
60698,2430,56.94
60698,2792,69.05
60698,2692,59.5
60698,2494,68.91
60698,2372,62.7
60698,2293,75.29
60698,2427,67.53
60698,2801,52.53
60698,2602,76.5
60698,2788,66.79
60698,2468,79.55
60698,2523,62.43
60698,2787,71.81
60698,2467,81.64
60698,2489,83.93
60698,2500,68.49
60698,2522,90.86
60698,2786,65.3
60698,2741,61.66
60698,2785,63.13
60698,2564,0
60698,2784,62.44
60698,2542,60.9
60698,2442,61.14
60698,2783,50.5
60698,2729,46.18
60698,2528,100
60698,2429,62.43
60698,2527,67.72
60698,2428,60.24
60698,2285,70.35
60698,2284,76.9
60698,2282,54.07
60698,2436,62.87
60698,2456,86.21
60698,2533,78.44
60698,2797,63.99
60698,2433,39.57
60698,2796,77.49
60698,2211,58.8
60698,2819,72.31
60698,2739,54.1
60698,2738,55.23
60698,2815,52.39
60698,2737,91.12
60698,2539,71.97
60698,2149,0
60698,2115,25.78
60698,2148,0
60698,2147,36.46
60698,2125,47.81
60698,2146,40.28
60698,2168,33.14
60698,2167,100
60698,2220,33.56
60698,2152,60.89
60698,2151,100
60698,2150,0
60698,2133,66.89
60698,2155,75.56
60698,2132,46.53
60698,2154,63.17
60698,2230,57.36
60698,2131,57.19
60698,2153,66.96
60698,2130,57.09
60698,2107,60.89
60698,2129,58.82
60698,2227,50.46
60698,2128,60.19
60698,2226,61.02
60698,2223,69.64
60698,2102,66.42
60698,2245,57.91
60698,2101,57.48
60698,2123,71.86
60698,2240,50.01
60698,2161,84.72
60698,2160,51.57
60698,2218,62.09
60698,2118,68.89
60698,2215,61.56
60698,2138,63.04
60698,2137,55.52
60698,2159,46.1
60698,2136,59.55
60698,2158,46.62
60698,2135,0
60698,2157,51.25
60698,2112,76.42
60698,2156,75.56
60698,2219,67.58
60698,2375,47.04
60698,2298,51.99
60698,2296,45.75
60698,2273,36
60698,2492,35.91
60698,2294,50.28
60698,2391,63.93
60698,2292,42.55
60698,2306,44.91
60698,2405,38.5
60698,2404,46.05
60698,2304,40.18
60698,2446,62.46
60698,2302,48.2
60698,2308,59.73
60698,2406,49.29
60698,2460,43.26
60698,2459,46.15
60698,2415,49.82
60698,2458,55.73
60698,2435,62.13
60698,2710,68.19
60698,2457,59.02
60698,2434,57.97
60698,2455,44.35
60698,2378,45.17
60698,2432,45.29
60698,2431,37.16
60698,2439,64.12
60698,2448,61.09
60698,2535,56.77
60698,2444,51.86
60698,2443,56.78
60698,2387,59.99
60698,2397,48.19
60698,2440,100
60698,2495,57.89
60698,2491,75.16
60698,2490,75.16
60698,2538,91.44
60698,2451,65.74
60698,2450,46.17
60698,2461,0
60698,2449,73.84
60698,2515,63.2
60698,2514,59.29
60698,2525,52.02
60698,2536,54.16
60698,2579,53.01
60698,2601,65.81
60698,2634,62.34
60698,2513,68.68
60698,2578,62.74
60698,2445,61.84
60698,2464,60.29
60698,2541,44.67
60698,2506,56.51
60698,2517,0
60698,2604,73.04
60698,2516,58.29
60710,2909,59.03
60710,2176,63.99
60710,2900,88.56
60710,2898,76.55
60710,2952,60.5
60710,2985,67.04
60710,2896,48.6
60710,2740,59.01
60710,2178,51.75
60710,2906,65.67
60710,2904,66.21
60710,2947,58.35
60710,2934,54.97
60710,2671,59.58
60710,2197,59.6
60710,2195,0
60710,2194,0
60710,2192,0
60710,2207,100
60710,2669,0
60710,2668,60.4
60710,2206,62.72
60710,2205,60.68
60710,2667,57.2
60710,2204,64.63
60710,2665,59.39
60710,2202,72.14
60710,2543,61.59
60710,2201,0
60710,2189,0
60710,2662,62.25
60710,2661,63.26
60710,2562,0
60710,2187,0
60710,2658,65.01
60710,2656,0
60710,2655,0
60710,2653,62.05
60710,2651,0
60710,2659,0
60710,2793,58.69
60710,2430,52.88
60710,2792,59.73
60710,2692,0
60710,2494,68.91
60710,2372,47.07
60710,2293,66.12
60710,2801,55.26
60710,2427,63.19
60710,2602,59.31
60710,2788,44.55
60710,2468,0
60710,2523,48.13
60710,2787,61.43
60710,2467,86.78
60710,2489,65.83
60710,2500,57.08
60710,2522,0
60710,2786,61.86
60710,2741,60.25
60710,2785,55.55
60710,2564,0
60710,2784,66.9
60710,2542,64.03
60710,2442,62.31
60710,2783,50.04
60710,2729,59.99
60710,2528,100
60710,2429,65.23
60710,2527,56.82
60710,2428,60.16
60710,2285,48.49
60710,2284,66.56
60710,2282,49.57
60710,2436,57.27
60710,2456,87.06
60710,2533,69.45
60710,2797,47.08
60710,2433,0
60710,2796,61
60710,2211,0
60710,2819,0
60710,2739,58.56
60710,2738,49.82
60710,2815,53.81
60710,2737,0
60710,2539,64.88
60710,2149,0
60710,2115,46.32
60710,2148,53.7
60710,2147,0
60710,2125,64.66
60710,2146,71.95
60710,2168,50.27
60710,2167,79.74
60710,2220,59.32
60710,2152,51.11
60710,2151,84.58
60710,2150,54.59
60710,2133,71.11
60710,2155,75.56
60710,2132,77.88
60710,2154,0
60710,2230,0
60710,2131,59.24
60710,2153,62.37
60710,2130,0
60710,2107,51.11
60710,2129,57.44
60710,2128,0
60710,2226,57.78
60710,2223,0
60710,2102,58.26
60710,2245,0
60710,2101,0
60710,2123,91.03
60710,2240,61.22
60710,2161,74.42
60710,2160,69.1
60710,2218,0
60710,2118,66.21
60710,2215,77.56
60710,2138,0
60710,2137,0
60710,2159,0
60710,2136,0
60710,2158,0
60710,2135,0
60710,2157,0
60710,2112,0
60710,2156,75.56
60710,2219,57.95
60710,2375,57.74
60710,2492,59.68
60710,2391,63.26
60710,2405,42.39
60710,2459,53.25
60710,2404,52.52
60710,2304,45.95
60710,2458,54.51
60710,2435,66.49
60710,2710,58.52
60710,2434,62.44
60710,2378,43.11
